[2009/05/11 17:30:00] -0.27941549819892587281
[2009/05/11 17:31:00] -0.26979998470151597087
[2009/05/11 17:32:00] -0.26015749143046848849
[2009/05/11 17:33:00] -0.25048898262707514612
[2009/05/11 17:34:00] -0.24079542513415921929
[2009/05/11 17:35:00] -0.23107778829939206194
[2009/05/11 17:36:00] -0.22133704387835914709
[2009/05/11 17:37:00] -0.21157416593738531806
[2009/05/11 17:38:00] -0.20179013075612896774
[2009/05/11 17:39:00] -0.19198591672995488630
[2009/05/11 17:40:00] -0.18216250427209554002
[2009/05/11 17:41:00] -0.17232087571561056507
[2009/05/11 17:42:00] -0.16246201521515428016
[2009/05/11 17:43:00] -0.15258690864856104122
[2009/05/11 17:44:00] -0.14269654351825827952
[2009/05/11 17:45:00] -0.13279190885251708189
[2009/05/11 17:46:00] -0.12287399510655018773
[2009/05/11 17:47:00] -0.11294379406346729315
[2009/05/11 17:48:00] -0.10300229873509756650
[2009/05/11 17:49:00] -0.09305050326268929292
[2009/05/11 17:50:00] -0.08308940281749657800
[2009/05/11 17:51:00] -0.07311999350126305162
[2009/05/11 17:52:00] -0.06314327224661252375
[2009/05/11 17:53:00] -0.05316023671735655276
[2009/05/11 17:54:00] -0.04317188520872889572
[2009/05/11 17:55:00] -0.03317921654755681687
[2009/05/11 17:56:00] -0.02318322999237923730
[2009/05/11 17:57:00] -0.01318492513352171374
[2009/05/11 17:58:00] -0.00318530179313823899
[2009/05/11 17:59:00] 0.00681464007477014026
[2009/05/11 18:00:00] 0.01681390048434989031
[2009/05/11 18:01:00] 0.02681147951789274239
[2009/05/11 18:02:00] 0.03680637742582663033
[2009/05/11 18:03:00] 0.04679759472668981455
[2009/05/11 18:04:00] 0.05678413230707819540
[2009/05/11 18:05:00] 0.06676499152155582096
[2009/05/11 18:06:00] 0.07673917429251859841
[2009/05/11 18:07:00] 0.08670568321000122275
[2009/05/11 18:08:00] 0.09666352163141734212
[2009/05/11 18:09:00] 0.10661169378122298594
[2009/05/11 18:10:00] 0.11654920485049328948
[2009/05/11 18:11:00] 0.12647506109640255731
[2009/05/11 18:12:00] 0.13638826994159771781
[2009/05/11 18:13:00] 0.14628784007345523131
[2009/05/11 18:14:00] 0.15617278154321152632
[2009/05/11 18:15:00] 0.16604210586495705098
[2009/05/11 18:16:00] 0.17589482611448404027
[2009/05/11 18:17:00] 0.18572995702797811432
[2009/05/11 18:18:00] 0.19554651510054383883
[2009/05/11 18:19:00] 0.20534351868455439503
[2009/05/11 18:20:00] 0.21511998808781552429
[2009/05/11 18:21:00] 0.22487494567153393119
[2009/05/11 18:22:00] 0.23460741594808034810
[2009/05/11 18:23:00] 0.24431642567853748524
[2009/05/11 18:24:00] 0.25400100397002311138
[2009/05/11 18:25:00] 0.26366018237277853296
[2009/05/11 18:26:00] 0.27329299497701276295
[2009/05/11 18:27:00] 0.28289847850949269499
[2009/05/11 18:28:00] 0.29247567242986962403
[2009/05/11 18:29:00] 0.30202361902673248069
[2009/05/11 18:30:00] 0.31154136351337817435
[2009/05/11 18:31:00] 0.32102795412328946772
[2009/05/11 18:32:00] 0.33048244220531083551
[2009/05/11 18:33:00] 0.33990388231851278938
[2009/05/11 18:34:00] 0.34929133232673518306
[2009/05/11 18:35:00] 0.35864385349280004325
[2009/05/11 18:36:00] 0.36796051057238450511
[2009/05/11 18:37:00] 0.37724037190754446521
[2009/05/11 18:38:00] 0.38648250951987959958
[2009/05/11 18:39:00] 0.39568599920333043035
[2009/05/11 18:40:00] 0.40484992061659816163
[2009/05/11 18:41:00] 0.41397335737517804235
[2009/05/11 18:42:00] 0.42305539714299705316
[2009/05/11 18:43:00] 0.43209513172364675340
[2009/05/11 18:44:00] 0.44109165715120216514
[2009/05/11 18:45:00] 0.45004407378061761237
[2009/05/11 18:46:00] 0.45895148637769047587
[2009/05/11 18:47:00] 0.46781300420858386743
[2009/05/11 18:48:00] 0.47662774112889927131
[2009/05/11 18:49:00] 0.48539481567229024557
[2009/05/11 18:50:00] 0.49411335113860832222
[2009/05/11 18:51:00] 0.50278247568157229145
[2009/05/11 18:52:00] 0.51140132239595210323
[2009/05/11 18:53:00] 0.51996902940425866791
[2009/05/11 18:54:00] 0.52848473994293088687
[2009/05/11 18:55:00] 0.53694760244801129469
[2009/05/11 18:56:00] 0.54535677064030174523
[2009/05/11 18:57:00] 0.55371140360999062625
[2009/05/11 18:58:00] 0.56201066590074313980
[2009/05/11 18:59:00] 0.57025372759324623948
[2009/05/11 19:00:00] 0.57843976438819987017
[2009/05/11 19:01:00] 0.58656795768874621108
[2009/05/11 19:02:00] 0.59463749468232867943
[2009/05/11 19:03:00] 0.60264756842197250871
[2009/05/11 19:04:00] 0.61059737790697877374
[2009/05/11 19:05:00] 0.61848612816302379304
[2009/05/11 19:06:00] 0.62631303032165589876
[2009/05/11 19:07:00] 0.63407730169918162440
[2009/05/11 19:08:00] 0.64177816587493342197
[2009/05/11 19:09:00] 0.64941485276891108171
[2009/05/11 19:10:00] 0.65698659871878909039
[2009/05/11 19:11:00] 0.66449264655628222747
[2009/05/11 19:12:00] 0.67193224568286176265
[2009/05/11 19:13:00] 0.67930465214481468324
[2009/05/11 19:14:00] 0.68660912870763844553
[2009/05/11 19:15:00] 0.69384494492976381066
[2009/05/11 19:16:00] 0.70101137723559839284
[2009/05/11 19:17:00] 0.70810770898788361562
[2009/05/11 19:18:00] 0.71513323055935784057
[2009/05/11 19:19:00] 0.72208723940371850206
[2009/05/11 19:20:00] 0.72896904012587615207
[2009/05/11 19:21:00] 0.73577794455149338966
[2009/05/11 19:22:00] 0.74251327179580172122
[2009/05/11 19:23:00] 0.74917434833168946990
[2009/05/11 19:24:00] 0.75576050805705392554
[2009/05/11 19:25:00] 0.76227109236141099983
[2009/05/11 19:26:00] 0.76870545019175572592
[2009/05/11 19:27:00] 0.77506293811766701630
[2009/05/11 19:28:00] 0.78134292039565016879
[2009/05/11 19:29:00] 0.78754476903271068621
[2009/05/11 19:30:00] 0.79366786384915305246
[2009/05/11 19:31:00] 0.79971159254059818532
[2009/05/11 19:32:00] 0.80567535073921336406
[2009/05/11 19:33:00] 0.81155854207414850910
[2009/05/11 19:34:00] 0.81736057823117277002
[2009/05/11 19:35:00] 0.82308087901150545842
[2009/05/11 19:36:00] 0.82871887238983544245
[2009/05/11 19:37:00] 0.83427399457152320126
[2009/05/11 19:38:00] 0.83974569004897981914
[2009/05/11 19:39:00] 0.84513341165721728146
[2009/05/11 19:40:00] 0.85043662062856451751
[2009/05/11 19:41:00] 0.85565478664654371865
[2009/05/11 19:42:00] 0.86078738789890154413
[2009/05/11 19:43:00] 0.86583391112978991165
[2009/05/11 19:44:00] 0.87079385169109115435
[2009/05/11 19:45:00] 0.87566671359288241215
[2009/05/11 19:46:00] 0.88045200955303421063
[2009/05/11 19:47:00] 0.88514926104593826795
[2009/05/11 19:48:00] 0.88975799835035965691
[2009/05/11 19:49:00] 0.89427776059640853698
[2009/05/11 19:50:00] 0.89870809581162675926
[2009/05/11 19:51:00] 0.90304856096618473564
[2009/05/11 19:52:00] 0.90729872201718405255
[2009/05/11 19:53:00] 0.91145815395206139913
[2009/05/11 19:54:00] 0.91552644083108946938
[2009/05/11 19:55:00] 0.91950317582897058825
[2009/05/11 19:56:00] 0.92338796127551890241
[2009/05/11 19:57:00] 0.92718040869542706745
[2009/05/11 19:58:00] 0.93088013884711345486
[2009/05/11 19:59:00] 0.93448678176064599420
[2009/05/11 20:00:00] 0.93799997677473885794
[2009/05/11 20:01:00] 0.94141937257281828956
[2009/05/11 20:02:00] 0.94474462721815396812
[2009/05/11 20:03:00] 0.94797540818805239634
[2009/05/11 20:04:00] 0.95111139240710889288
