[2009/05/11 09:10:00] 0.84147098480789650665
[2009/05/11 09:11:00] 0.84683184461801519012
[2009/05/11 09:12:00] 0.85210802194936292361
[2009/05/11 09:13:00] 0.85729898918860337214
[2009/05/11 09:14:00] 0.86240422724333840328
[2009/05/11 09:15:00] 0.86742322559401689438
[2009/05/11 09:16:00] 0.87235548234498626228
[2009/05/11 09:17:00] 0.87720050427468161030
[2009/05/11 09:18:00] 0.88195780688494747373
[2009/05/11 09:19:00] 0.88662691444948723160
[2009/05/11 09:20:00] 0.89120736006143533995
[2009/05/11 09:21:00] 0.89569868568004762924
[2009/05/11 09:22:00] 0.90010044217650499711
[2009/05/11 09:23:00] 0.90441218937882591603
[2009/05/11 09:24:00] 0.90863349611588326459
[2009/05/11 09:25:00] 0.91276394026052108094
[2009/05/11 09:26:00] 0.91680310877176692661
[2009/05/11 09:27:00] 0.92075059773613563957
[2009/05/11 09:28:00] 0.92460601240802034610
[2009/05/11 09:29:00] 0.92836896724916669260
[2009/05/11 09:30:00] 0.93203908596722634967
[2009/05/11 09:31:00] 0.93561600155338593341
[2009/05/11 09:32:00] 0.93909935631906758093
[2009/05/11 09:33:00] 0.94248880193169751002
[2009/05/11 09:34:00] 0.94578399944953898628
[2009/05/11 09:35:00] 0.94898461935558621434
[2009/05/11 09:36:00] 0.95209034159051576385
[2009/05/11 09:37:00] 0.95510085558469223509
[2009/05/11 09:38:00] 0.95801586028922496370
[2009/05/11 09:39:00] 0.96083506420607265890
[2009/05/11 09:40:00] 0.96355818541719296470
[2009/05/11 09:41:00] 0.96618495161273402916
[2009/05/11 09:42:00] 0.96871510011826526273
[2009/05/11 09:43:00] 0.97114837792104456233
[2009/05/11 09:44:00] 0.97348454169531937478
[2009/05/11 09:45:00] 0.97572335782665906926
[2009/05/11 09:46:00] 0.97786460243531618567
[2009/05/11 09:47:00] 0.97990806139861422288
[2009/05/11 09:48:00] 0.98185353037235972787
[2009/05/11 09:49:00] 0.98370081481127654484
[2009/05/11 09:50:00] 0.98544972998846018065
[2009/05/11 09:51:00] 0.98710010101385034142
[2009/05/11 09:52:00] 0.98865176285171979273
[2009/05/11 09:53:00] 0.99010456033717779485
[2009/05/11 09:54:00] 0.99145834819168646252
[2009/05/11 09:55:00] 0.99271299103758849766
[2009/05/11 09:56:00] 0.99386836341164484228
[2009/05/11 09:57:00] 0.99492434977758089785
[2009/05/11 09:58:00] 0.99588084453764005648
[2009/05/11 09:59:00] 0.99673775204314338855
[2009/05/11 10:00:00] 0.99749498660405443094
[2009/05/11 10:01:00] 0.99815247249754811924
[2009/05/11 10:02:00] 0.99871014397558300717
[2009/05/11 10:03:00] 0.99916794527147601592
[2009/05/11 10:04:00] 0.99952583060547905600
[2009/05/11 10:05:00] 0.99978376418935696389
[2009/05/11 10:06:00] 0.99994172022996629574
[2009/05/11 10:07:00] 0.99999968293183462021
[2009/05/11 10:08:00] 0.99995764649874005255
[2009/05/11 10:09:00] 0.99981561513429087198
[2009/05/11 10:10:00] 0.99957360304150516434
[2009/05/11 10:11:00] 0.99923163442139053213
[2009/05/11 10:12:00] 0.99878974347052401391
[2009/05/11 10:13:00] 0.99824797437763245511
[2009/05/11 10:14:00] 0.99760638131917367213
[2009/05/11 10:15:00] 0.99686502845391885177
[2009/05/11 10:16:00] 0.99602398991653672750
[2009/05/11 10:17:00] 0.99508334981018017442
[2009/05/11 10:18:00] 0.99404320219807596406
[2009/05/11 10:19:00] 0.99290365109411852003
[2009/05/11 10:20:00] 0.99166481045246861534
[2009/05/11 10:21:00] 0.99032680415615805121
[2009/05/11 10:22:00] 0.98888976600470145717
[2009/05/11 10:23:00] 0.98735383970071645108
[2009/05/11 10:24:00] 0.98571917883555349712
[2009/05/11 10:25:00] 0.98398594687393689873
[2009/05/11 10:26:00] 0.98215431713761846242
[2009/05/11 10:27:00] 0.98022447278804546701
[2009/05/11 10:28:00] 0.97819660680804467154
[2009/05/11 10:29:00] 0.97607092198252419340
[2009/05/11 10:30:00] 0.97384763087819518653
[2009/05/11 10:31:00] 0.97152695582231534740
[2009/05/11 10:32:00] 0.96910912888045637458
[2009/05/11 10:33:00] 0.96659439183329760489
[2009/05/11 10:34:00] 0.96398299615244814699
[2009/05/11 10:35:00] 0.96127520297529993001
[2009/05/11 10:36:00] 0.95847128307891418197
[2009/05/11 10:37:00] 0.95557151685294394934
[2009/05/11 10:38:00] 0.95257619427159536533
[2009/05/11 10:39:00] 0.94948561486463047096
[2009/05/11 10:40:00] 0.94630008768741448848
[2009/05/11 10:41:00] 0.94301993129001054236
[2009/05/11 10:42:00] 0.93964547368532491842
[2009/05/11 10:43:00] 0.93617705231630604661
[2009/05/11 10:44:00] 0.93261501402220048730
[2009/05/11 10:45:00] 0.92895971500386929571
[2009/05/11 10:46:00] 0.92521152078816823258
[2009/05/11 10:47:00] 0.92137080619139538326
[2009/05/11 10:48:00] 0.91743795528180984020
[2009/05/11 10:49:00] 0.91341336134122519712
