[2009/05/11 10:50:00] 0.90929742682568169539
[2009/05/11 10:51:00] 0.90509056332520095536
[2009/05/11 10:52:00] 0.90079319152262731719
[2009/05/11 10:53:00] 0.89640574115155990703
[2009/05/11 10:54:00] 0.89192865095337963517
[2009/05/11 10:55:00] 0.88736236863337542355
[2009/05/11 10:56:00] 0.88270735081597405004
[2009/05/11 10:57:00] 0.87796406299907808617
[2009/05/11 10:58:00] 0.87313297950751649487
[2009/05/11 10:59:00] 0.86821458344561254282
[2009/05/11 11:00:00] 0.86320936664887377068
[2009/05/11 11:01:00] 0.85811782963480885223
[2009/05/11 11:02:00] 0.85294048155287626061
[2009/05/11 11:03:00] 0.84767784013356974671
[2009/05/11 11:04:00] 0.84233043163664572130
[2009/05/11 11:05:00] 0.83689879079849771787
[2009/05/11 11:06:00] 0.83138346077868319896
[2009/05/11 11:07:00] 0.82578499310560805298
[2009/05/11 11:08:00] 0.82010394762137421327
[2009/05/11 11:09:00] 0.81434089242579591443
[2009/05/11 11:10:00] 0.80849640381959018430
[2009/05/11 11:11:00] 0.80257106624674725251
[2009/05/11 11:12:00] 0.79656547223608663852
[2009/05/11 11:13:00] 0.79048022234200476337
[2009/05/11 11:14:00] 0.78431592508442001060
[2009/05/11 11:15:00] 0.77807319688792124141
[2009/05/11 11:16:00] 0.77175266202012584952
[2009/05/11 11:17:00] 0.76535495252925351965
[2009/05/11 11:18:00] 0.75888070818092193221
[2009/05/11 11:19:00] 0.75233057639417073474
[2009/05/11 11:20:00] 0.74570521217672017738
[2009/05/11 11:21:00] 0.73900527805947088675
[2009/05/11 11:22:00] 0.73223144403025132797
[2009/05/11 11:23:00] 0.72538438746681958010
[2009/05/11 11:24:00] 0.71846479306912612487
[2009/05/11 11:25:00] 0.71147335279084442220
[2009/05/11 11:26:00] 0.70441076577017611943
[2009/05/11 11:27:00] 0.69727773825993781382
[2009/05/11 11:28:00] 0.69007498355693635945
[2009/05/11 11:29:00] 0.68280322193063978086
[2009/05/11 11:30:00] 0.67546318055115092656
[2009/05/11 11:31:00] 0.66805559341649106468
[2009/05/11 11:32:00] 0.66058120127920069250
[2009/05/11 11:33:00] 0.65304075157226489971
[2009/05/11 11:34:00] 0.64543499833437069274
[2009/05/11 11:35:00] 0.63776470213450375443
[2009/05/11 11:36:00] 0.63003062999589217930
[2009/05/11 11:37:00] 0.62223355531930478987
[2009/05/11 11:38:00] 0.61437425780571170430
[2009/05/11 11:39:00] 0.60645352337831488914
[2009/05/11 11:40:00] 0.59847214410395649405
[2009/05/11 11:41:00] 0.59043091811391282764
[2009/05/11 11:42:00] 0.58233064952408189496
[2009/05/11 11:43:00] 0.57417214835457247778
[2009/05/11 11:44:00] 0.56595623044870279873
[2009/05/11 11:45:00] 0.55768371739141686934
[2009/05/11 11:46:00] 0.54935543642712668031
[2009/05/11 11:47:00] 0.54097222037698844964
[2009/05/11 11:48:00] 0.53253490755562120108
[2009/05/11 11:49:00] 0.52404434168727600077
[2009/05/11 11:50:00] 0.51550137182146423525
[2009/05/11 11:51:00] 0.50690685224805336789
[2009/05/11 11:52:00] 0.49826164241183866398
[2009/05/11 11:53:00] 0.48956660682659942750
[2009/05/11 11:54:00] 0.48082261498864834353
[2009/05/11 11:55:00] 0.47203054128988257159
[2009/05/11 11:56:00] 0.46319126493034528461
[2009/05/11 11:57:00] 0.45430566983030639724
[2009/05/11 11:58:00] 0.44537464454187127547
[2009/05/11 11:59:00] 0.43639908216012626653
[2009/05/11 12:00:00] 0.42737988023382993455
[2009/05/11 12:01:00] 0.41831794067565893261
[2009/05/11 12:02:00] 0.40921416967201748668
[2009/05/11 12:03:00] 0.40006947759241951035
[2009/05/11 12:04:00] 0.39088477889845241210
[2009/05/11 12:05:00] 0.38166099205233169857
[2009/05/11 12:06:00] 0.37239903942505551841
[2009/05/11 12:07:00] 0.36309984720416833112
[2009/05/11 12:08:00] 0.35376434530114292438
[2009/05/11 12:09:00] 0.34439346725839004176
[2009/05/11 12:10:00] 0.33498815015590491954
[2009/05/11 12:11:00] 0.32554933451756006810
[2009/05/11 12:12:00] 0.31607796421705366845
[2009/05/11 12:13:00] 0.30657498638352298896
[2009/05/11 12:14:00] 0.29704135130683226089
[2009/05/11 12:15:00] 0.28747801234254448390
[2009/05/11 12:16:00] 0.27788592581658666420
[2009/05/11 12:17:00] 0.26826605092961801878
[2009/05/11 12:18:00] 0.25861934966111070881
[2009/05/11 12:19:00] 0.24894678667315269411
[2009/05/11 12:20:00] 0.23924932921398232818
[2009/05/11 12:21:00] 0.22952794702126434045
[2009/05/11 12:22:00] 0.21978361222511687789
[2009/05/11 12:23:00] 0.21001729925089930332
[2009/05/11 12:24:00] 0.20022998472177047149
